order_status,order_approved_at,review_score,count_payment_installments,customer_state,product_category_name,product_photos_qty,seller_state,total_value,count
delivered,2016-10-06,5,10,PE,perfumaria,1,RJ,273.77,1
delivered,2018-04-28,4,5,SP,relogios_presentes,3,SP,102.53,1
delivered,2018-01-29,,2,DF,malas_acessorios,6,SP,86.86,1
delivered,2018-04-24,1,4,MG,instrumentos_musicais,1,SP,84.36,1
delivered,2017-06-13,3,1,PR,musica,2,PR,344.32,1
delivered,2017-05-02,5,9,SC,cama_mesa_banho,1,SP,91.06,1
delivered,2017-11-20,1,4,PI,automotivo,4,SP,651.73,1
delivered,2018-05-31,5,1,SP,utilidades_domesticas,3,SP,33.78,1
delivered,2018-04-05,,8,SP,perfumaria,1,SP,258.51,1
delivered,2018-07-30,5,1,RJ,automotivo,1,SP,45.31,1
delivered,2017-07-02,2,3,MG,brinquedos,1,RJ,70.72,1
delivered,2017-12-13,5,2,SP,informatica_acessorios,1,RS,65.0,1
delivered,2018-05-07,,6,SP,utilidades_domesticas,1,SP,63.44,1
delivered,2018-02-06,5,1,RJ,informatica_acessorios,1,PR,91.86,1
delivered,2017-02-03,,1,SP,beleza_saude,5,RJ,53.51,1
delivered,2018-02-06,,1,RJ,telefonia,3,SP,44.09,1
delivered,2018-06-02,,1,RJ,relogios_presentes,4,SP,208.2,1
delivered,2017-12-07,,1,MG,cama_mesa_banho,1,SP,312.475,2
delivered,2018-01-22,5,1,SP,ferramentas_jardim,2,SP,63.27,2
delivered,2017-07-15,1,5,MG,cama_mesa_banho,2,SC,189.7,1
delivered,2018-08-20,3,1,SP,cama_mesa_banho,1,MG,97.44,1
delivered,2017-03-06,5,2,SP,esporte_lazer,3,PR,67.08,1
delivered,2018-06-21,,6,RJ,moveis_sala,1,RJ,85.11,1
delivered,2018-04-02,,3,SP,fashion_bolsas_e_acessorios,4,MG,94.26,1
delivered,2018-08-04,,1,SP,telefonia,1,RJ,279.91,1
delivered,2016-10-04,,1,SP,automotivo,2,SP,18.62,1
delivered,2017-05-06,,1,PE,consoles_games,2,MG,59.8,1
delivered,2017-10-07,,1,SP,fashion_bolsas_e_acessorios,6,SP,57.77,1
delivered,2017-08-16,,1,SP,esporte_lazer,1,PR,73.34,1
delivered,2018-07-14,,1,RJ,relogios_presentes,1,SP,164.04,1
delivered,2018-07-24,,1,SP,eletrodomesticos,1,SP,148.6,2
delivered,2017-11-24,1,10,MG,cama_mesa_banho,1,PR,188.4,1
delivered,2018-08-13,,8,SP,telefonia_fixa,1,RS,86.58,1
unavailable,2018-02-13,4,2,RJ,,,,93.3,1
delivered,2018-04-24,,1,SP,eletrodomesticos,3,SP,65.31,1
delivered,2018-08-10,5,1,SP,papelaria,1,SP,104.11,1
delivered,2017-04-09,2,2,MG,moveis_decoracao,11,SP,65.46,1
delivered,2017-11-06,,2,SP,moveis_decoracao,1,SP,102.18,1
delivered,2018-08-28,5,2,SP,esporte_lazer,2,SP,49.45,1
delivered,2018-05-10,5,8,SP,cama_mesa_banho,1,SP,141.9,1
delivered,2017-06-14,5,1,RS,brinquedos,5,SP,73.76,1
delivered,2018-03-15,5,1,SP,brinquedos,5,SP,92.9,1
delivered,2018-02-08,,1,RS,informatica_acessorios,2,MG,57.53,1
delivered,2017-09-21,,1,RJ,ferramentas_jardim,2,SP,77.57,1
delivered,2017-08-15,5,8,GO,esporte_lazer,6,RS,431.57,1
delivered,2017-12-12,,1,PI,agro_industria_e_comercio,3,RS,301.76,1
delivered,2017-12-16,2,1,RJ,cool_stuff,1,SP,116.94,1
delivered,2017-12-02,3,4,BA,relogios_presentes,3,SP,70.83,1
delivered,2017-04-18,,2,SP,moveis_decoracao,1,SP,84.8,1
delivered,2017-03-18,2,2,MG,ferramentas_jardim,2,SP,49.42,1
delivered,2018-08-21,,1,RJ,esporte_lazer,1,RJ,212.85,1
delivered,2017-02-08,5,1,AL,cool_stuff,2,SP,142.33,1
delivered,2017-07-08,4,1,RS,brinquedos,2,SP,35.0,1
delivered,2017-08-15,,1,SP,moveis_decoracao,1,SP,64.62,1
delivered,2017-06-04,4,8,MT,eletrodomesticos_2,2,SP,257.3,1
delivered,2018-05-22,,1,MG,eletrodomesticos,8,SP,99.43,1
delivered,2017-03-09,,3,MS,esporte_lazer,1,PR,473.12,1
delivered,2018-04-02,,3,MG,ferramentas_jardim,1,MG,137.04,1
delivered,2018-07-06,5,1,RJ,beleza_saude,1,MA,153.1,1
delivered,2017-11-10,4,10,MG,cool_stuff,4,RS,157.35,1
delivered,2017-05-17,,4,MG,brinquedos,2,SP,59.05,1
delivered,2018-02-02,5,1,BA,artigos_de_natal,1,SP,109.5,1
delivered,2017-10-18,5,1,SP,perfumaria,2,SP,65.71,1
delivered,2017-11-25,,4,MG,cama_mesa_banho,1,SP,108.22,1
delivered,2018-03-14,,5,PR,cama_mesa_banho,1,SP,99.43,1
delivered,2017-06-03,,8,RS,informatica_acessorios,2,SC,120.24,1
delivered,2017-04-02,,10,SP,cool_stuff,5,RJ,2027.16,1
delivered,2018-06-07,,8,SP,beleza_saude,1,RJ,233.95,1
delivered,2017-08-30,2,5,SP,beleza_saude,3,SP,112.13,1
delivered,2017-06-10,,10,DF,brinquedos,3,RJ,298.2,1
delivered,2017-05-10,5,3,SP,cool_stuff,1,SP,113.03,1
delivered,2017-07-29,5,1,SP,utilidades_domesticas,3,SP,126.39,1
delivered,2018-04-24,,1,SP,pet_shop,2,SP,44.34,1
delivered,2017-12-26,,3,SP,moveis_decoracao,4,SP,192.47,1
delivered,2017-11-13,,2,PB,ferramentas_jardim,2,SP,97.87,1
delivered,2018-04-09,,1,SC,bebidas,1,RS,142.41,1
delivered,2017-11-04,,1,MG,moveis_escritorio,1,SP,199.57,1
delivered,2017-07-13,,10,MG,ferramentas_jardim,4,ES,152.11,1
delivered,2017-10-11,,6,SP,brinquedos,5,PR,122.01,1
delivered,2017-07-16,,3,SP,cama_mesa_banho,1,SP,102.03,1
delivered,2018-06-14,4,1,BA,beleza_saude,2,SP,76.33,1
delivered,2017-08-01,,1,SP,moveis_decoracao,10,MG,97.71,1
delivered,2017-12-01,,1,SP,perfumaria,1,MG,34.09,1
delivered,2017-11-29,,10,PR,beleza_saude,6,SP,341.02,1
delivered,2018-04-14,5,1,RJ,informatica_acessorios,1,MG,173.59,1
delivered,2017-10-17,,1,RS,market_place,1,SP,48.09,1
delivered,2017-12-06,,1,SP,moveis_decoracao,2,PR,84.24,1
delivered,2017-02-22,1,8,PE,pet_shop,2,SP,120.11,1
delivered,2018-07-05,,3,RJ,beleza_saude,1,SP,62.98,1
delivered,2018-05-15,1,10,RJ,dvds_blu_ray,1,SP,110.44,1
delivered,2018-08-23,5,1,SC,moveis_decoracao,3,MG,131.09,1
delivered,2018-04-29,5,3,RJ,relogios_presentes,1,SP,120.59,1
delivered,2018-08-20,5,1,MG,automotivo,2,SP,34.71,1
delivered,2017-10-17,3,8,RJ,moveis_decoracao,1,SP,84.3,1
delivered,2018-01-18,4,2,SP,cool_stuff,2,PR,85.14,1
delivered,2018-02-26,3,1,SP,cama_mesa_banho,1,SP,103.14,1
delivered,2018-03-29,,2,SP,informatica_acessorios,1,PR,163.065,2
delivered,2017-05-09,,1,SP,utilidades_domesticas,3,SP,187.63,1
delivered,2018-06-10,,3,SP,utilidades_domesticas,6,MG,38.47,1
shipped,2017-10-19,,3,SP,utilidades_domesticas,1,SP,30.17,1
delivered,2018-07-19,,5,SP,beleza_saude,1,SP,116.01,1
delivered,2018-04-24,1,2,SP,construcao_ferramentas_seguranca,4,RS,396.25,1
delivered,2018-05-11,,3,RJ,artigos_de_natal,1,SP,38.06,1
delivered,2017-04-23,,2,PA,moveis_escritorio,1,SP,245.45,1
delivered,2018-01-23,1,3,SP,informatica_acessorios,1,PR,148.03,1
delivered,2018-03-01,,1,DF,moveis_decoracao,1,SP,35.0,1
delivered,2018-07-13,1,7,RS,,,MG,75.43,1
delivered,2018-06-07,1,3,SP,consoles_games,3,PR,3256.14,1
delivered,2017-12-16,,3,SP,pet_shop,2,MG,140.33,1
delivered,2018-06-30,,1,MG,telefonia,4,SP,37.24,1
delivered,2017-11-25,4,1,SP,informatica_acessorios,2,SP,57.5,1
delivered,2018-01-22,5,2,RS,perfumaria,2,RJ,66.69,1
delivered,2017-05-18,,1,CE,pet_shop,3,SP,126.74,1
delivered,2018-05-08,2,1,SP,artes,1,SP,112.02,1
delivered,2017-05-22,3,1,SP,cama_mesa_banho,1,SP,177.75,1
delivered,2017-11-24,,5,RS,moveis_decoracao,1,SP,77.22,1
delivered,2017-02-02,4,3,MG,perfumaria,2,RJ,148.98,1
delivered,2018-04-26,4,1,PB,ferramentas_jardim,2,SP,93.75,1
delivered,2018-03-02,,10,SP,beleza_saude,1,PR,541.08,1
delivered,2018-04-18,,7,DF,beleza_saude,2,SP,110.44,1
delivered,2018-06-18,5,1,SP,brinquedos,2,RJ,116.88,1
delivered,2017-12-21,,1,RJ,brinquedos,1,RJ,58.27,1
delivered,2018-04-13,5,10,RN,relogios_presentes,1,SP,1057.4,1
delivered,2018-05-11,,8,SP,relogios_presentes,3,SP,103.26,1
delivered,2018-03-16,2,1,RJ,moveis_decoracao,1,SP,78.2,1
delivered,2018-08-03,,1,MG,esporte_lazer,2,SP,36.24,1
delivered,2018-06-25,,2,SP,relogios_presentes,4,SP,67.685,2
delivered,2018-05-26,2,3,RS,perfumaria,1,RJ,363.99,1
delivered,2017-12-07,,1,MG,automotivo,3,SP,194.5,1
delivered,2017-11-22,,3,RJ,relogios_presentes,2,SP,191.68,2
delivered,2018-05-11,5,8,SP,relogios_presentes,2,SP,314.53,1
delivered,2017-08-16,5,1,PR,perfumaria,1,SP,100.33,1
delivered,2017-09-04,,1,PR,bebes,2,SP,136.5,1
delivered,2017-07-26,5,9,RS,moveis_decoracao,7,SP,96.02,1
delivered,2018-05-22,5,1,SP,automotivo,1,SP,68.82,1
delivered,2018-03-01,,1,RS,moveis_decoracao,2,SP,54.0,1
delivered,2018-01-10,,3,RJ,cool_stuff,1,SP,190.48,1
delivered,2017-07-12,5,2,RJ,cama_mesa_banho,4,SP,227.27,1
delivered,2018-03-27,,1,MG,papelaria,1,MG,72.43,1
delivered,2018-02-09,5,6,BA,ferramentas_jardim,2,SP,69.49,1
delivered,2017-09-25,5,3,MG,ferramentas_jardim,2,MG,206.87,1
delivered,2017-10-29,,4,RJ,cama_mesa_banho,1,SP,152.74,1
delivered,2018-01-30,5,1,MG,informatica_acessorios,3,SP,57.0,1
delivered,2018-01-12,,1,MA,moveis_decoracao,1,SP,285.0,1
delivered,2018-07-19,,3,CE,beleza_saude,1,SP,375.26,1
delivered,2018-01-26,,3,SP,informatica_acessorios,2,SP,197.795,2
delivered,2018-07-30,,3,SE,moveis_escritorio,1,SP,222.62,1
delivered,2018-04-13,,1,PR,livros_tecnicos,2,SP,43.32,1
delivered,2018-06-04,5,1,SP,eletrodomesticos,1,SP,38.35,1
delivered,2018-07-17,4,1,SC,bebidas,3,SP,67.94,1
delivered,2018-02-02,,4,PR,beleza_saude,3,PR,114.33,1
delivered,2017-08-06,3,10,MG,perfumaria,1,SP,256.43,1
delivered,2018-03-27,5,2,PR,esporte_lazer,1,PR,196.1,1
delivered,2018-04-24,,1,BA,relogios_presentes,1,SP,136.07999999999998,2
delivered,2017-10-05,,8,SP,relogios_presentes,1,SP,331.73,1
delivered,2017-08-04,,10,GO,consoles_games,5,SP,374.15,1
delivered,2017-12-07,1,3,RJ,ferramentas_jardim,2,SP,76.66,1
delivered,2018-06-11,4,4,SP,cama_mesa_banho,1,SP,127.22,1
delivered,2018-02-16,,1,AL,eletronicos,1,SP,34.8,1
delivered,2018-04-26,5,1,PE,telefonia,6,SP,41.03,1
delivered,2017-11-08,3,1,MG,fashion_bolsas_e_acessorios,6,SP,83.23,1
delivered,2018-01-20,,3,RJ,utilidades_domesticas,3,MG,150.39,1
delivered,2018-06-22,,1,SP,esporte_lazer,3,SP,89.3,1
delivered,2018-02-23,3,1,MG,informatica_acessorios,1,SP,90.17,1
delivered,2018-01-15,1,8,ES,utilidades_domesticas,2,SP,86.64,1
delivered,2017-12-15,,1,SP,cool_stuff,1,SP,182.91,1
delivered,2017-08-19,,1,SP,consoles_games,1,MG,24.1,1
delivered,2017-09-29,,2,SP,sinalizacao_e_seguranca,1,SP,128.31,1
delivered,2017-04-10,5,6,SC,moveis_decoracao,2,SP,60.11,1
delivered,2017-08-20,,5,SP,cama_mesa_banho,2,SC,178.27,1
delivered,2018-07-18,,1,SP,construcao_ferramentas_jardim,1,SP,27.34,1
delivered,2018-03-14,,2,MG,industria_comercio_e_negocios,4,SP,124.99,1
delivered,2017-12-04,5,1,SP,eletrodomesticos,5,SP,171.01,1
delivered,2017-08-06,4,4,PI,brinquedos,6,RS,166.98,1
delivered,2018-06-12,,7,RJ,livros_importados,1,SP,79.5,1
delivered,2018-03-29,,3,MG,utilidades_domesticas,1,SP,65.43,1
delivered,2018-01-28,1,1,SP,telefonia,1,SP,128.08,1
delivered,2018-06-23,,10,RJ,beleza_saude,1,PR,121.56,1
delivered,2018-06-23,,2,SP,cama_mesa_banho,1,SP,117.36,1
delivered,2017-10-08,5,10,SP,ferramentas_jardim,2,SP,146.68,1
delivered,2018-06-12,,2,SP,perfumaria,1,PR,164.29,1
delivered,2017-08-14,3,7,RS,utilidades_domesticas,4,SP,236.21,1
delivered,2017-04-13,5,1,SP,cool_stuff,1,SP,235.3,1
delivered,2017-07-18,5,4,SP,utilidades_domesticas,5,SP,62.17,1
delivered,2018-03-17,5,8,SP,cama_mesa_banho,1,SP,84.48,1
delivered,2018-05-11,,4,BA,eletronicos,1,SP,43.96,1
delivered,2017-06-25,3,5,SP,cama_mesa_banho,2,SP,72.76,1
delivered,2018-01-07,,9,SP,moveis_cozinha_area_de_servico_jantar_e_jardim,5,RS,450.53,1
delivered,2017-06-27,4,1,RJ,beleza_saude,1,PR,250.07,1
delivered,2017-09-19,5,1,MG,informatica_acessorios,1,SP,38.01,1
delivered,2018-03-15,,1,SP,esporte_lazer,1,SP,24.37,1
delivered,2017-12-08,,1,SP,papelaria,2,SP,60.85,1
delivered,2017-06-05,,10,SP,brinquedos,1,SP,102.82,1
delivered,2017-12-03,,1,RJ,brinquedos,1,RJ,209.76,1
delivered,2017-12-18,,1,SP,relogios_presentes,3,SP,161.54,1
delivered,2017-03-09,5,1,SP,cama_mesa_banho,1,MG,159.12,1
delivered,2018-02-06,,8,GO,perfumaria,1,SP,133.58,1
shipped,2018-02-26,3,2,PE,brinquedos,1,SP,110.93,1
delivered,2017-02-15,,2,RJ,fashion_underwear_e_moda_praia,6,SP,87.68,1
delivered,2017-03-25,,1,RJ,informatica_acessorios,5,SP,89.7,1
delivered,2017-11-16,,1,GO,papelaria,2,SP,34.09,1
delivered,2018-07-18,,1,PR,automotivo,1,MG,291.94,1
delivered,2018-04-24,,1,PE,telefonia,6,SP,64.03,1
delivered,2018-03-11,,7,SP,esporte_lazer,2,SP,102.43,1
delivered,2018-08-03,,3,MG,beleza_saude,1,SP,129.19,1
delivered,2018-08-13,,4,MG,papelaria,1,MG,113.89,1
unavailable,2018-03-03,1,5,SP,,,,282.3,1
delivered,2018-05-02,1,2,SP,ferramentas_jardim,1,SP,278.65,1
delivered,2017-06-27,2,1,MG,fashion_calcados,4,SP,89.57,1
delivered,2017-11-09,,1,RJ,informatica_acessorios,4,PR,108.1,1
delivered,2017-08-22,,2,SP,beleza_saude,3,SP,89.03,1
delivered,2017-09-03,,3,SP,moveis_decoracao,4,SP,211.48,1
delivered,2018-03-22,,6,RO,relogios_presentes,1,SP,277.08,1
delivered,2017-03-23,,1,SP,artes,1,SC,43.56,1
delivered,2017-06-23,,1,RJ,beleza_saude,1,SP,55.1,1
delivered,2018-03-04,1,1,SC,cama_mesa_banho,1,SP,167.34,1
delivered,2018-01-24,,2,SP,utilidades_domesticas,1,SP,73.63,1
processing,2017-03-14,1,2,PE,automotivo,1,SP,108.02,1
delivered,2018-07-19,5,8,SP,utilidades_domesticas,4,SP,203.89,1
shipped,2018-03-09,1,5,SC,telefonia,2,SP,55.13,1
delivered,2018-02-27,1,8,RJ,audio,1,SP,190.98,1
delivered,2017-05-17,,1,MG,alimentos_bebidas,1,SP,42.0,1
delivered,2018-04-19,,2,MG,relogios_presentes,3,SP,110.55,1
delivered,2018-01-29,,8,MA,moveis_escritorio,1,SP,219.28,1
delivered,2018-03-21,,4,RS,telefonia,1,SP,42.22,1
delivered,2018-03-14,,3,MG,ferramentas_jardim,1,MG,148.99,1
delivered,2017-08-13,,2,SP,fashion_bolsas_e_acessorios,1,SP,20.77,1
delivered,2017-05-03,1,1,PR,automotivo,2,SP,51.52,1
delivered,2017-10-26,,1,DF,utilidades_domesticas,3,SP,60.34,1
delivered,2017-10-26,,10,SP,cama_mesa_banho,5,SP,238.24,1
delivered,2017-11-20,,6,RJ,moveis_cozinha_area_de_servico_jantar_e_jardim,5,SC,175.05,1
delivered,2018-06-29,,9,MT,beleza_saude,3,SP,97.46,1
delivered,2018-02-16,5,1,BA,beleza_saude,1,SP,47.78,1
delivered,2017-08-06,,3,PR,relogios_presentes,3,PR,543.83,1
delivered,2018-01-09,5,1,SP,,,SP,167.07,1
delivered,2018-08-10,,1,SP,construcao_ferramentas_seguranca,5,SP,234.4,1
delivered,2018-02-15,5,7,SC,perfumaria,1,SP,70.09,1
delivered,2018-08-08,,1,SP,papelaria,5,SP,99.715,2
delivered,2017-09-28,,1,RJ,ferramentas_jardim,2,SP,77.57000000000001,1
shipped,2018-04-12,,4,GO,moveis_decoracao,2,PR,146.38,1
delivered,2017-03-22,4,2,SP,pet_shop,3,SP,116.75,1
delivered,2018-08-04,,2,RJ,pet_shop,2,MG,123.54,1
delivered,2017-11-17,,1,MG,papelaria,4,RS,180.26,1
delivered,2018-01-16,,1,MG,cama_mesa_banho,1,GO,168.28,1
delivered,2017-12-09,5,1,SP,informatica_acessorios,1,PR,499.4,1
delivered,2017-10-27,,1,MG,relogios_presentes,1,SC,46.59,1
delivered,2018-02-26,,10,PR,automotivo,1,PR,571.22,1
delivered,2017-07-17,5,3,PE,cama_mesa_banho,5,SP,243.57,1
delivered,2017-12-01,4,1,SP,brinquedos,1,SP,65.68,1
delivered,2017-09-20,5,2,SP,moveis_decoracao,3,SP,109.13,1
shipped,2017-07-18,,3,SC,beleza_saude,3,SP,114.45,1
delivered,2018-02-09,,1,MS,esporte_lazer,4,GO,83.81,1
delivered,2018-06-09,,4,SP,moveis_decoracao,1,PR,331.34,1
delivered,2018-07-31,,1,SP,informatica_acessorios,1,SP,38.36,1
delivered,2017-09-17,,1,SP,relogios_presentes,3,SP,150.47,1
delivered,2018-06-26,1,6,RJ,automotivo,2,SP,873.86,1
delivered,2018-05-08,5,1,SP,beleza_saude,1,SP,88.07,4
delivered,2018-07-23,,5,MG,perfumaria,1,SP,128.14,1
delivered,2017-12-12,3,1,RJ,brinquedos,2,SP,211.12,1
delivered,2018-03-27,,1,SC,automotivo,6,SP,82.9,1
delivered,2018-07-01,,1,PR,informatica_acessorios,2,MG,45.03,1
delivered,2017-05-24,,8,SP,eletronicos,5,SP,216.1,1
delivered,2018-01-17,,3,MG,moveis_decoracao,4,SP,90.17,1
delivered,2017-07-27,,1,MG,utilidades_domesticas,5,SP,64.77,1
delivered,2017-08-25,1,2,SP,moveis_decoracao,1,SP,85.75,1
delivered,2017-03-04,,1,SC,telefonia,1,SP,34.51,1
delivered,2016-10-08,,3,MA,utilidades_domesticas,3,SP,44.74,1
invoiced,2017-11-28,,1,MG,consoles_games,5,PR,87.96,1
delivered,2017-10-12,5,1,SP,esporte_lazer,1,SP,54.62,1
delivered,2017-10-04,,1,SP,telefonia,4,SP,35.77,1
delivered,2018-03-08,5,2,BA,pet_shop,1,SP,148.39,1
delivered,2018-08-22,4,1,SP,brinquedos,3,SP,49.74,1
delivered,2018-08-09,,5,MG,relogios_presentes,2,SP,269.75,1
delivered,2018-07-26,,10,PR,beleza_saude,1,SC,622.86,1
delivered,2018-02-28,,1,SP,utilidades_domesticas,1,SP,63.97,1
delivered,2018-08-24,1,2,MT,eletronicos,4,SP,217.18,1
delivered,2017-03-01,,3,SP,esporte_lazer,1,PR,232.86,1
delivered,2017-01-22,,1,SP,telefonia_fixa,3,SP,56.03,2
delivered,2018-04-12,,1,SP,eletrodomesticos,1,SP,97.325,2
delivered,2018-03-29,,1,SP,utilidades_domesticas,1,SP,53.15,1
delivered,2018-03-01,,2,SP,utilidades_domesticas,1,SP,48.34,1
delivered,2017-06-16,3,1,BA,beleza_saude,10,SP,50.79,1
delivered,2017-05-09,5,5,RS,ferramentas_jardim,1,SC,235.74,1
delivered,2018-05-08,5,3,SP,automotivo,1,SP,65.19,1
delivered,2018-05-05,2,1,RJ,utilidades_domesticas,1,SP,211.18,1
delivered,2018-01-16,3,1,RS,moveis_decoracao,1,SP,123.82,1
delivered,2018-05-17,,1,PR,automotivo,2,SP,87.83,1
delivered,2017-06-21,,2,SP,fashion_bolsas_e_acessorios,5,SP,57.68,1
delivered,2017-07-05,,5,RJ,informatica_acessorios,1,MG,54.0,1
delivered,2018-08-16,,2,SP,utilidades_domesticas,2,SP,93.12,1
delivered,2018-03-02,,3,SP,beleza_saude,1,SP,49.24,1
delivered,2018-07-20,5,1,MG,relogios_presentes,2,MG,142.24,1
delivered,2017-12-05,5,1,SP,utilidades_domesticas,3,SP,26.58,1
delivered,2017-05-17,,1,SP,fashion_bolsas_e_acessorios,5,SP,61.75,1
delivered,2018-06-19,,1,RJ,relogios_presentes,1,SP,71.49,1
delivered,2018-04-30,5,1,PR,esporte_lazer,2,SP,51.13,1
delivered,2018-03-20,,1,SP,agro_industria_e_comercio,8,SP,55.58,1
delivered,2017-05-04,,10,PA,relogios_presentes,3,SP,1203.8899999999999,1
delivered,2018-03-21,2,8,SP,relogios_presentes,2,SP,166.98,1
delivered,2018-07-27,,3,SP,perfumaria,1,RS,68.35,1
delivered,2018-05-14,,2,RJ,relogios_presentes,4,SP,70.27,1
delivered,2017-08-09,,1,BA,cool_stuff,2,RS,688.47,1
delivered,2018-01-27,,6,PR,climatizacao,1,MG,268.65,1
delivered,2018-02-06,5,1,RS,informatica_acessorios,1,SP,148.65,1
delivered,2017-07-20,,1,RJ,telefonia,1,SP,63.1,1
delivered,2017-07-25,,1,SP,beleza_saude,2,SP,80.72,1
delivered,2017-06-06,3,4,SP,moveis_decoracao,2,PR,81.16,1
delivered,2018-01-22,1,8,RJ,beleza_saude,9,SP,210.85,1
delivered,2017-10-04,3,1,SP,esporte_lazer,1,SP,83.17,1
delivered,2018-03-17,,4,MG,instrumentos_musicais,9,SP,107.07,1
delivered,2018-08-16,5,4,SC,beleza_saude,4,PR,89.58,1
canceled,2018-02-15,1,3,RJ,pet_shop,1,SP,35.1,1
delivered,2018-02-21,,1,RS,beleza_saude,1,SP,165.8,1
delivered,2017-12-05,5,1,CE,brinquedos,1,SP,119.22,1
delivered,2018-04-08,,1,SP,informatica_acessorios,1,SP,23.28,1
delivered,2018-08-01,5,3,PR,moveis_decoracao,1,SP,173.32,1
delivered,2018-07-12,4,1,RJ,moveis_escritorio,1,SP,134.6,1
delivered,2018-01-06,,2,MG,utilidades_domesticas,5,SP,127.84,1
delivered,2018-03-17,,1,SC,moveis_decoracao,2,PR,163.89,1
delivered,2017-11-04,,1,SC,,,SP,56.4,1
delivered,2018-07-23,,6,PR,utilidades_domesticas,2,PR,158.8,1
delivered,2018-07-17,,1,TO,industria_comercio_e_negocios,2,SP,128.63,1
delivered,2017-11-26,2,4,PR,telefonia,6,SP,43.09,1
delivered,2018-04-25,,8,MT,cama_mesa_banho,1,SP,103.39,1
delivered,2018-03-11,5,10,SP,beleza_saude,3,SC,551.49,1
delivered,2017-10-08,5,8,SP,relogios_presentes,1,SP,501.24,1
delivered,2017-09-21,,1,SP,automotivo,2,SP,18.68,1
delivered,2018-03-20,,2,SC,informatica_acessorios,1,PR,187.63,1
delivered,2018-07-12,5,7,MG,malas_acessorios,1,MG,169.32,1
delivered,2018-02-26,,6,RS,perfumaria,2,RJ,72.73,1
delivered,2017-11-20,,1,GO,esporte_lazer,1,SP,132.59,1
delivered,2018-06-05,5,1,PR,cama_mesa_banho,1,SP,88.45,1
delivered,2017-03-11,,2,SP,fashion_bolsas_e_acessorios,5,MG,49.42,1
delivered,2018-04-07,5,1,SP,cama_mesa_banho,2,SP,126.58,1
delivered,2018-04-16,5,6,MA,perfumaria,2,SP,197.29,1
delivered,2017-10-03,,1,MG,eletronicos,1,PR,36.19,2
delivered,2018-05-27,5,2,MS,cama_mesa_banho,2,SP,59.67,1
delivered,2017-03-01,5,4,RJ,cama_mesa_banho,1,SP,40.52,1
delivered,2017-05-10,,2,PR,livros_interesse_geral,1,PR,67.3,1
delivered,2017-09-25,,1,RJ,cool_stuff,1,RJ,50.84,1
delivered,2017-03-18,,6,SP,fashion_roupa_masculina,2,SC,216.51,1
delivered,2018-03-21,2,5,MG,cama_mesa_banho,2,SC,358.76,1
delivered,2017-06-29,3,1,MG,cama_mesa_banho,1,SP,45.010000000000005,1
delivered,2018-03-07,,1,BA,telefonia,2,SP,134.85,1
delivered,2018-01-12,3,1,SP,eletroportateis,1,SP,314.71,1
delivered,2017-11-15,,1,SP,,,RS,208.72,1
delivered,2018-01-19,,1,SP,casa_construcao,6,SC,334.29,1
delivered,2018-05-22,5,1,MG,utilidades_domesticas,4,SP,108.68,1
delivered,2017-08-22,1,4,PA,telefonia,4,SP,307.14,1
delivered,2017-11-26,,1,RJ,eletronicos,1,DF,32.38,1
delivered,2018-03-29,,3,SP,utilidades_domesticas,1,SP,86.15,1
delivered,2017-07-19,,3,DF,ferramentas_jardim,1,SP,573.62,1
delivered,2018-02-21,4,1,RJ,moveis_decoracao,4,RJ,114.29,1
delivered,2017-12-05,,1,PR,pet_shop,1,SP,50.0,1
delivered,2018-03-06,1,1,BA,moveis_decoracao,1,MG,66.98,1
delivered,2018-03-01,,2,DF,papelaria,1,SP,247.76,1
delivered,2017-12-25,,3,MG,utilidades_domesticas,1,SP,377.99,1
delivered,2018-01-23,,5,SP,malas_acessorios,1,MG,114.33,1
delivered,2018-05-01,,1,SP,ferramentas_jardim,2,SP,55.1,3
delivered,2018-03-30,,1,RJ,,,RJ,69.05,1
delivered,2018-04-25,,7,RJ,utilidades_domesticas,5,SC,187.08,1
delivered,2017-06-23,,1,PR,relogios_presentes,1,SP,196.01,1
delivered,2018-05-15,,1,RJ,cama_mesa_banho,4,SP,202.79,1
delivered,2018-04-25,,1,SP,cama_mesa_banho,1,SP,53.85999999999999,3
delivered,2018-03-16,,1,SP,eletronicos,1,SP,21.85,1
delivered,2018-02-21,,1,MG,telefonia,6,SP,45.09,1
delivered,2017-12-13,,1,RO,fashion_bolsas_e_acessorios,4,SP,168.1,1
delivered,2018-07-06,,4,SP,bebes,5,SP,134.32,1
delivered,2017-09-14,,3,SP,esporte_lazer,1,PR,73.34,1
delivered,2017-12-10,,4,RJ,esporte_lazer,2,RJ,263.81,1
delivered,2018-08-04,,1,GO,esporte_lazer,1,SP,48.87,1
delivered,2018-05-01,5,2,SP,pet_shop,1,PR,127.82,1
delivered,2018-07-27,,2,SC,utilidades_domesticas,1,SP,176.5,1
delivered,2018-08-09,4,1,SP,pcs,2,SP,760.09,1
delivered,2018-07-25,,6,SP,casa_construcao,2,SP,139.14,1
delivered,2017-07-18,2,2,RS,moveis_decoracao,3,SP,57.5,1
delivered,2017-01-26,,1,SP,ferramentas_jardim,4,SP,22.72,1
delivered,2017-12-26,,1,SP,utilidades_domesticas,2,SP,67.375,2
delivered,2018-02-25,,3,RJ,perfumaria,2,RJ,64.17,1
